0,1,2,3
-0.23933925,0.24429893,-0.17234529,0.20528893
0.14735733,0.25385832,-0.26110908,0.06032065
-0.33296218,-0.11565831,-0.17671774,-0.08034759
-0.5154386,-0.29135933,-0.02443287,-0.00671442
-0.29284066,0.2576288,-0.15370976,0.18100001
0.33812517,0.09373575,0.01320173,-0.18601308
-0.05688024,0.17336004,0.1520062,-0.22380481
0.06423808,-0.15351698,-0.04881154,0.06528881
0.03168812,0.01610301,0.30171373,0.23638449
-0.33015194,-0.10270398,0.11025178,0.51198725
0.5837552,-0.28809829,-0.24704449,0.1694359
-0.31609506,-0.17200358,0.49263904,0.14340628
-0.04291171,-0.18418238,-0.90245492,0.50798074
0.06891827,-0.45123698,0.11746176,0.18769009
-0.1217463,-0.56394908,-0.16445553,-0.34093555
-0.2908907,-0.33803981,-0.09452556,-0.18509932
-0.23056915,-0.01175978,0.15700306,0.35113744
-0.22520059,-0.53458783,-0.01191098,-0.06321635
-0.01427413,-0.2628871,0.41764379,-0.01674072
0.05796783,-0.03622454,-0.14801444,0.02596751
-0.26841642,-0.00755393,-0.38161466,-0.50220416
-0.38598252,0.30819568,-0.01587149,0.42323562
-0.03687354,0.26463689,0.22833048,0.33700329
0.01522001,0.62717371,-0.04622186,0.0479634
0.29653548,0.08086359,-0.18820319,0.43505215
0.73554872,0.28399772,0.24007299,-0.00187457
-0.13956534,0.00131943,0.46482192,-0.4083728
0.08437751,-0.29882585,-0.25096355,0.29697745
0.44453398,0.21809413,-0.04113889,-0.00944207
0.00157376,0.00469105,-0.14743504,-0.27429623
0.32096041,-0.05551258,0.55970545,0.19459908
0.1513595,-0.1769358,0.39585874,-0.26152644
-0.29060717,0.29987459,0.12511285,-0.50644897
0.34849126,0.07342445,0.11107776,-0.32731844
0.35229408,0.04581646,0.41050846,0.04459636
-0.16114981,-0.02451957,-0.76446056,-0.20413004
-0.30610443,0.44880549,0.18691702,-0.27723788
-0.7434882,0.1929082,0.01221431,0.27830118
-0.3413776,-0.11865912,0.39344259,0.00598343
-0.41673203,0.16053879,0.41773691,0.64848365
-0.477141,0.10422354,0.19290833,-0.04757365
0.21792423,0.15894207,0.15112046,-0.0260866
0.65318137,0.24326922,-0.46134519,-0.15842462
-0.34479767,-0.61142202,0.13551132,0.62355537
0.25196914,0.18451928,0.42234183,-0.02572225
-0.02009346,-0.29733138,0.36490037,0.57812719
-0.37289746,-0.3054724,-0.59149971,-0.17547734
-0.03331069,-0.14537254,-0.28190054,0.12851884
-0.15866764,-0.40201921,0.11498864,-0.04726187
-0.32690282,-0.04080701,-0.18140959,0.16495795
0.14527862,-0.2680002,-0.05079651,-0.30204109
-0.31467775,-0.35955052,0.37624127,0.17669378
-0.0376552,-0.27434681,0.27734837,-0.12821244
-0.17428528,-0.32814514,0.73092386,0.45925593
-0.11766987,0.0047131,-0.54169941,0.076095
0.07580052,0.22991384,0.53495794,0.23518859
0.04287045,-0.00751186,0.15034779,0.19039819
0.13147583,-0.71321027,0.227323,0.00190205
0.04604442,-0.30950542,0.40990043,-0.25874259
0.12024848,-0.20853212,-0.1514115,0.12277142
-0.05773487,0.14565199,0.04463182,0.30912592
0.63830739,-0.28044902,-0.7775868,-0.10635891
0.02809915,0.38187067,-0.37367159,-0.41668922
0.27168956,-0.33474778,-0.22594154,-0.01335958
0.20224424,-0.18211986,0.32735089,-0.16192756
0.09181883,-0.49263127,-0.40779416,0.16398173
-0.45143179,-0.62374198,0.15160181,-0.16310514
-0.1892533,-0.11202769,-0.17427595,0.45526785
-0.19707412,-0.29624505,0.05219454,-0.14128108
-0.15167211,-0.08357656,-0.33213698,-0.3454265
-0.25091742,-0.54571381,-0.10900353,0.23184285
0.29064655,-0.18855491,-0.26709404,0.09796518
-0.18031389,0.05548414,0.30586073,-0.08973729
-0.51911304,-0.43483209,0.05668497,-0.02457145
-0.20496445,-0.16359647,-0.08625935,0.08016957
-0.28851286,-0.18546637,0.09001263,-0.1547394
-0.33789702,0.13150643,0.19949139,-0.11254235
0.48014363,-0.10727827,-0.0621832,-0.10999245
0.53108782,0.08331315,0.0258422,0.00028764
-0.06192924,0.21353542,-0.02594701,0.36567073
0.28484285,0.0723255,-0.08385993,-0.24030803
-0.32986066,0.00011928,-0.29407221,-0.23939781
-0.10173071,-0.00248052,0.34915209,-0.42693499
-0.16732344,0.10395862,0.04432212,0.22317875
0.15835041,-0.18769531,0.00633496,0.53143523
-0.40238147,-0.01807764,0.29944536,0.07952633
0.08820456,0.03628533,0.01555334,-0.09285404
0.00935911,0.24452861,0.11857488,0.35698137
0.17815874,0.55397994,-0.29591211,-0.1799789
0.27980714,-0.18121279,-0.02257374,-0.19817029
0.33128413,-0.38585398,0.20855357,0.31780964
0.3358331,-0.2016418,-0.39874152,-0.0845525
-0.22570241,-0.09103265,0.11121378,0.35626808
0.49540694,0.20687821,-0.07004974,-0.26531349
-0.10960342,-0.59341831,0.3185609,0.04724122
-0.19142147,-0.07060387,0.31357613,0.02328871
-0.02603471,-0.24593954,0.33176561,-0.13718797
-0.55076068,0.06464426,-0.10613241,0.02189062
-0.14783077,-0.43167352,-0.24183886,-0.32904317
-0.03653053,-0.31153584,-0.15924236,-0.34586546
0.08352382,-0.2008428,-0.0511524,-0.16072726
-0.03072979,0.65842407,-0.23745684,0.39928033
0.30916441,-0.04566376,0.44517457,-0.20761382
0.20878963,-0.6116474,0.15378136,-0.1989656
-0.13378335,0.13295834,0.31055778,-0.11159889
-0.66419437,0.80815655,0.34431607,0.02739544
0.2083542,-0.14677635,0.31940714,-0.3286016
-0.41956369,-0.26479666,0.44477215,0.2366769
0.35788492,-0.24171997,-0.25335433,-0.13710553
0.27252779,-0.33247881,-0.1915842,0.22998495
0.05643787,0.31770086,-0.00930346,-0.07971201
-0.18986765,-0.03328232,-0.31739558,-0.16263415
-0.41189635,0.45765429,0.38291362,-0.15446947
-0.0724742,0.3659978,-0.48685118,-0.24884639
-0.23421028,-0.21126483,0.24964315,-0.19264957
0.0231601,-0.62924102,-0.05793366,-0.25486362
0.42247372,0.05025853,0.22888597,0.3539527
0.25021279,-0.08620975,0.10693421,0.4066714
-0.07040769,-0.28577702,0.43081088,0.21274801
-0.2683701,-0.19787365,0.36389134,-0.02781309
0.64422166,-0.43942767,0.37663861,0.22434928
-0.14915485,0.02850265,-0.43904517,-0.40091387
-0.02630252,-0.05406326,0.63101681,-0.39527317
-0.26852583,-0.33590232,-0.0662364,-0.17255895
0.08105445,-0.59042591,-0.01481279,-0.02702989
0.48951781,-0.17092958,-0.29562072,-0.06427732
0.05864099,0.27444039,-0.30382208,-0.01503857
0.15674881,-0.22849154,0.07237927,-0.22964274
0.83530641,-0.05086481,-0.26054638,-0.40081496
-0.25739578,-0.14828038,-0.06704916,-0.08058085
0.28314473,0.47857186,-0.42355503,0.11662671
-0.2510396,-0.16764846,0.55979227,0.60039935
-0.35226335,0.26887858,0.0622834,-0.1196356
-0.06352227,-0.2365539,0.3420169,0.40355903
-0.17797796,-0.43463935,0.40659634,-0.16195427
-0.07933852,-0.23600241,-0.26430981,-0.24551418
0.03380429,0.10427293,0.23656557,-0.32662985
0.20476848,0.12503418,-0.09679954,-0.18189733
-0.00514667,0.14567529,-0.32755905,-0.13291196
0.18968785,0.13483624,0.0101226,-0.26690573
-0.06575688,-0.03551054,0.20127235,0.1443028
0.02298223,-0.25063373,-0.24583115,0.10600103
-0.36714506,-0.27392491,0.20078241,-0.28032564
-0.70043113,0.05638587,-0.07139924,0.22358063
-0.34345877,0.44831852,-0.25304213,-0.20706874
0.51134486,0.04814176,0.19770529,0.34020187
-0.06074339,-0.06859409,0.02765909,-0.06984953
-0.43853088,-0.05605954,-0.45676241,0.16839217
-0.02688994,-0.48578892,0.07367742,-0.04078133
0.27463361,-0.02364604,0.22027251,0.43274104
-0.18104242,0.11016925,0.33737891,-0.13825969
0.06672101,-0.18443731,-0.15906734,0.1515319
-0.30006199,-0.39666441,-0.48143441,0.07723652
0.03192686,0.00656806,-0.09979376,-0.04619593
0.11626357,0.25896994,0.64344486,0.23764163
0.08293348,0.04447131,-0.51493286,-0.28824503
0.29489525,-0.11571733,-0.5269802,0.48170106
0.07509197,0.09173018,0.35361625,-0.00550339
-0.28205855,-0.33770837,0.12355874,-0.25300341
-0.55291455,0.25171475,0.09296389,0.33241282
0.06145351,-0.16567603,0.2664429,-0.28694402
0.27293785,0.13847159,-0.30816237,-0.15836763
0.02091452,-0.56991579,0.30060512,0.05976734
