0,1,2,3,4,5,6,7
-0.17541793,0.34005658,0.08817985,0.52621487,0.23677794,-0.19127007,0.09436338,0.35786215
0.05162317,0.00437075,-0.09985757,0.12962875,0.17806181,0.1608293,-0.00762988,0.58407499
0.0144472,0.69057067,-0.1707162,0.20740635,-0.05639605,-0.31955699,-0.00948639,0.00112059
-0.04009095,0.14513518,-0.27126903,0.14838924,-0.11691828,-0.05396276,-0.0207432,-0.61961163
-0.06605753,0.20379431,0.35478424,0.1162252,0.10409211,0.12780857,-0.04134114,-0.17083207
0.35633534,-0.00556693,-0.12267047,-0.14911716,0.12685024,0.18139028,-0.48590313,0.00168726
-0.35154741,-0.16311454,-0.14465956,-0.12374353,0.00525831,-0.15713401,0.07504707,-0.16550942
-0.18140274,0.35700171,-0.14485823,0.80578928,-0.0433885,0.00603276,-0.31180336,0.56854397
0.05280659,-0.47372842,-0.47646119,-0.30281757,-0.67902511,-0.2830965,-0.26647531,0.26732016
-0.165026,0.04483472,-0.39610534,-0.15857135,-0.33550829,0.08105165,0.15670187,0.01446689
-0.28318475,-0.1972413,-0.09161401,0.13476886,0.08704182,-0.37352925,-0.62859683,-0.31193182
-0.33802442,0.03940908,0.13113367,-0.04409985,-0.54841263,-0.00875547,-0.70035582,0.3231894
-0.03418328,-0.04402389,-0.11508241,0.15476751,-0.22899334,-0.15142694,0.28382512,-0.23680546
0.13639686,0.13539746,0.00266754,-0.44215406,-0.31982839,0.47984362,-0.04725225,-0.48140807
0.38559319,0.26006673,-0.28101649,0.23705393,-0.21089805,-0.42709098,-0.00934395,0.75673942
0.28333236,0.25098513,-0.16979686,-0.20393637,-0.3770644,-0.13693831,0.24511446,0.06836814
0.08619795,-0.15984726,-0.01769562,-0.14197277,0.41302473,0.05606917,-0.13187928,-0.13595763
0.33085354,-0.13354021,-0.50825153,0.53500572,0.24065644,-0.19068833,-0.24800078,0.30189704
-0.32582017,0.07785394,0.05280078,0.53324913,0.25714728,0.34478118,-0.208417,0.34901907
0.12616605,0.09891598,0.13258847,0.03153058,-0.00269336,-0.0004374,-0.12684403,0.0903295
0.13676355,-0.07739742,-0.01185172,-0.58071698,0.21771326,-0.10944725,-0.33806958,-0.09942442
0.23887722,0.3778894,-0.21503902,-0.32092475,0.08706033,-0.01920895,-0.49974567,0.08919731
-0.26893501,0.01184683,-0.32830556,0.14046843,0.04623504,-0.36322737,-0.3527883,-0.00423857
-0.55280287,0.16476292,-0.30808522,-0.05657991,0.29927687,0.07547905,0.2184968,-0.04758816
0.38564637,-0.34241947,-0.27446296,-0.26482949,0.35376648,0.06850186,-0.74897869,0.51689891
0.19325529,-0.17979391,-0.39021249,-0.33825827,-0.37319374,-0.14588543,0.03387339,0.25978026
-0.03949574,0.18000949,-0.20223419,0.281277,-0.02224479,-0.36266815,-0.12892816,0.1800348
0.26047858,0.17997202,-0.14857605,0.04055529,0.63432858,-0.33498918,-0.05764428,0.16538355
0.34823322,0.03517073,0.32001556,0.15921523,0.16303209,-0.5888132,-0.08663131,0.84090261
-0.16649979,-0.49363266,-0.0305716,0.46359491,-0.3132787,0.2961309,-0.07565817,0.21874922
0.00533132,-0.31703335,-0.32797129,0.25812666,-0.0234853,-0.1556103,0.07182044,-0.20329049
0.13410194,-0.0654224,-0.27120666,-0.11926023,0.23921758,-0.20004554,0.04064403,-0.1973558
-0.38412664,0.21650561,0.23614685,0.21847733,-0.34667543,-0.25434121,0.37583144,0.06531046
-0.30165544,0.26313588,0.16091753,0.17847202,0.27981538,-0.59314545,-0.39661626,-0.22889437
0.55540236,0.21080273,0.16541225,0.40096368,0.08451518,-0.25975449,-0.42947685,0.45213051
0.00866629,0.44525382,0.03036426,0.03784455,-0.42885595,0.13130711,-0.49091717,-0.10618577
0.21832293,-0.08322144,-0.09982503,-0.33512255,0.12908496,-0.30663387,-0.26211367,-0.06057316
-0.49239731,-0.37222173,-0.11168729,-0.01020806,0.24328472,0.30280756,-0.02366002,0.49413609
0.2847653,-0.01979949,-0.46162821,-0.25639859,0.31818295,-0.06592041,-0.12786785,0.40765655
-0.3481545,0.13993115,0.0284191,0.48776925,0.21043368,-0.01999984,-0.68630538,-0.25082937
-0.45681984,-0.45863122,-0.26928226,0.36076281,0.12968701,-0.11613462,-0.24286593,0.40437268
-0.13366195,0.29523352,-0.12033607,0.77598224,-0.00244183,0.39782195,-0.05806118,-0.13993761
0.78045119,-0.20333709,-0.18354956,0.84834656,-0.15319382,0.01458568,-0.3484761,0.16582711
-0.04815723,-0.05257079,-0.14451093,0.54332024,-0.09023458,-0.27961762,-0.24767005,0.57150113
0.04942241,0.57683364,-0.39992288,0.50912053,-0.03462643,0.06746409,0.09512122,-0.5105986
0.32003305,0.25083482,-0.42917763,-0.39971678,0.11683008,-0.17925444,-0.34186108,-0.21899607
-0.19892227,-0.23475434,-0.3437125,-0.19634846,0.01141753,0.207318,0.44915005,-0.28684859
-0.04039341,0.46788604,-0.11902336,-0.0172316,-0.08940365,-0.61932578,0.15911046,-0.01776324
-0.14681979,-0.33951663,-0.33938718,0.37087433,0.09515776,-0.31210515,-0.1720286,0.22888703
0.09752136,-0.43690406,-0.09019925,0.32475601,0.20313628,-0.42405892,0.44330157,-0.07962631
0.26378181,-0.24181578,-0.47169856,-0.2395745,0.34197441,-0.35524039,0.21018822,0.3789605
0.17746588,-0.46318126,-0.07911417,0.03839546,0.37950276,0.15068302,-0.25996276,-0.16239272
-0.02876937,-0.29499776,0.40056549,-0.0239981,-0.09957716,-0.16595169,-0.2953483,-0.01394545
0.18174123,-0.43003759,-0.10325272,0.20639845,0.60854774,-0.04024577,-0.36025702,-0.06007139
0.31005457,-0.23875439,-0.08591602,0.37742414,0.26684157,0.18928182,0.22861861,0.12555008
0.02258546,-0.08320886,0.16244215,-0.38253453,0.12880672,-0.30172427,0.72083693,0.29785227
0.1487099,-0.11823623,-0.27818396,-0.45967563,-0.0893138,0.26607472,-0.00550117,-0.14475664
0.55705291,0.08816512,-0.25891599,0.1265785,-0.1695692,0.03940216,-0.47927066,0.07443901
-0.16482588,-0.24763592,0.20205008,0.33169849,-0.12124165,-0.26610364,0.07085304,0.24564398
0.21085224,-0.17847786,-0.02287834,0.44817101,0.29341235,-0.65346725,-0.01996847,0.09254659
0.18119453,-0.02192609,-0.07213229,0.12963019,0.09935788,0.31604047,-0.53377997,0.37657175
-0.13515449,-0.2107764,-0.25797214,-0.14786203,0.49561419,-0.48153998,0.02745888,0.00651928
-0.45738903,-0.13902245,0.12311257,-0.4290867,-0.35997129,0.23029869,0.21452416,0.27725914
0.32010994,-0.32098852,-0.15731863,0.3909242,-0.36895626,0.4471196,0.26113551,0.36225592
-0.07685601,0.29772579,-0.71565182,-0.33098992,0.24545594,-0.08400113,0.1651687,-0.17944761
0.3409207,-0.02501261,-0.25560136,0.12368038,-0.22961375,-0.39864027,0.04748808,-0.09086462
-0.09475385,-0.14787248,-0.33085331,0.10789313,0.33354648,-0.02517654,-0.06997666,0.0917199
-0.04357376,0.01521527,0.28208353,-0.29481827,-0.46023912,0.00332605,-0.43748674,0.10843037
-0.07526803,0.26461067,-0.17986248,0.66907735,-0.15474375,-0.20480549,0.33923113,-0.1409981
0.0432221,-0.54032216,-0.12548904,0.30458062,-0.34231224,0.11350924,-0.6470951,-0.00612022
0.04629051,-0.09577357,-0.36569134,0.26490119,-0.06675953,0.17114241,0.02079336,0.22182945
-0.24335266,0.371356,-0.13434305,0.2051312,-0.03285301,0.00015683,0.5428798,0.61538361
-0.1983805,-0.22835022,-0.08567986,0.50877063,0.06093138,-0.3369111,0.24027093,0.22095451
0.20259307,-0.1613522,-0.17395848,0.11494009,-0.00405768,0.23167083,-0.29398053,0.03381558
0.12156049,-0.31025258,-0.45188546,0.14656045,-0.1755906,-0.48108196,-0.86055042,-0.17228536
0.52156545,0.01700654,-0.51773064,-0.17284193,-0.41161686,-0.11237344,0.1078632,0.0684383
0.33039294,0.05094071,0.09071481,-0.1084161,-0.68242201,-0.21855893,-0.37877636,0.02471912
0.48625779,-0.54531083,0.28216429,-0.23157549,-0.06082479,-0.53284594,-0.25443297,-0.2305629
0.07580481,-0.23558161,0.23097361,0.02696984,0.01270961,-0.20859992,-0.09560008,-0.33178946
0.23591485,0.30421245,-0.1841536,0.02442835,0.01966126,-0.08259432,-0.10630236,-0.11742244
0.06486722,-0.11670575,0.31839814,-0.34301758,-0.0825395,-0.29317129,0.43315122,0.23818955
-0.12694482,-0.19629471,-0.5719753,0.46463234,-0.2350942,-0.3266903,0.1465259,0.07576649
0.0269443,-0.3808828,-0.0826149,-0.10247754,-0.02598973,0.00306893,0.27942709,0.33612129
-0.0299596,0.24216465,-0.13281049,0.08660827,-0.14642341,-0.4795883,-0.12948224,0.72481127
0.31394249,0.53396482,-0.30027541,0.26317231,-0.23595252,0.05666692,-0.26572735,-0.16878969
-0.27983956,-0.03086291,-0.56662705,-0.16624824,0.1688033,0.1129391,0.36320812,0.57283711
0.10199022,-0.59338561,-0.14039773,0.19549024,0.39857109,-0.04463517,0.04051706,-0.20358054
0.05363337,0.26314734,0.05402115,-0.42666572,-0.06004508,-0.01456022,-0.7678599,-0.20146466
-0.25687552,0.0312384,-0.37445684,0.3365524,0.20032087,-0.31980848,-0.08132491,-0.106475
-0.20991537,-0.10145575,0.25350996,0.40171628,0.27845164,-0.46832681,-0.06151176,0.11497111
0.04632448,0.01341801,-0.45617294,-0.26486815,0.05496586,-0.02874306,0.34664986,0.08385902
0.08786024,0.40313289,0.00648129,-0.00485315,0.41462054,-0.38929838,-0.17452976,0.29654312
0.11684019,-0.03930341,-0.18235222,0.01338326,0.2276325,-0.54845669,0.42865884,-0.0212237
-0.48810143,-0.07141322,-0.41998132,0.20546112,-0.04370364,0.05364097,-0.32009969,0.19537508
0.04851656,0.0379815,-0.26855081,0.47341123,-0.54895434,-0.47809017,-0.41470569,-0.17617359
-0.1949491,-0.03169697,-0.01061155,0.07505905,-0.70032693,-0.49356336,0.12252496,0.25918239
-0.14281156,0.43821841,-0.08414282,-0.48334838,-0.09237034,-0.1037056,-0.50989426,0.02763412
0.00485129,-0.22712525,0.08525334,0.31318005,0.11050961,-0.45467049,-0.46047842,0.27872939
0.10425844,0.12344227,0.24822596,0.02101945,-0.10976941,-0.23730857,-0.12396439,-0.08853896
-0.19660008,0.35786648,-0.43364097,0.08416352,0.24173632,0.24501855,0.50441435,0.10612213
0.01358829,0.1771761,0.11966671,-0.58955468,0.02565967,0.04724339,-0.30457904,-0.01473824
-0.19756668,-0.01930998,-0.53290592,-0.22930745,0.26231538,-0.11978215,-0.04951781,0.4433842
-0.20175641,0.57446866,-0.35790718,-0.14878002,0.53637821,-0.4385457,-0.27368596,0.46388067
0.14047432,-0.3343592,0.25491643,0.354499,-0.11687268,-0.30810741,-0.95615196,-0.21980954
0.03478994,-0.07165672,0.33569425,0.14630437,0.07046499,-0.16345761,-0.06843303,0.36690805
-0.29181042,0.44737828,-0.33309462,-0.21724033,0.27811483,0.122061,-0.06883721,0.28222656
-0.08768737,-0.25451103,0.22910248,-0.03467365,0.21756954,-0.39851283,-0.37978279,0.25005798
0.19689631,-0.15810542,-0.10656449,0.13088156,-0.01948726,-0.45578149,0.10495171,-0.15827429
-0.0176085,-0.04398016,0.10422046,0.06422572,0.15257688,0.07185243,-0.72419068,-0.0155728
0.3066029,-0.1205026,-0.3010863,-0.61798261,-0.44757385,-0.37127115,0.3581152,0.20537563
-0.51347635,-0.24411172,-0.05004055,0.14508488,0.11496649,-0.15555363,-0.00362971,0.23184872
-0.31169155,0.16362592,-0.24512834,-0.01460385,0.74055551,-0.30353263,-0.07230736,0.55435397
0.12321552,-0.02312694,-0.2706358,0.01654905,-0.27607553,0.03695673,-0.27831452,-0.14779697
0.09182282,-0.13223247,-0.22735369,0.0738421,-0.26282973,-0.64373183,-0.37576472,-0.04240077
-0.22082951,-0.11872783,-0.26984709,0.47313437,0.13792336,-0.23831738,-0.01469976,0.76481272
-0.0264282,0.17977762,-0.18495569,0.39439175,-0.28145964,0.35354402,-0.21352971,0.02814289
-0.2658413,0.03590568,0.06274732,0.27547848,-0.29952467,-0.11169959,-0.61411359,-0.07842245
-0.48741717,-0.02379192,-0.13634302,-0.32461078,-0.40823217,0.15690026,-0.14988885,0.40072504
-0.09045421,0.13031257,-0.30457197,0.06599213,-0.09190031,-0.01277554,-0.35548282,-0.46126623
0.89270768,-0.10322534,-0.06906073,-0.01463607,0.36183224,-0.13169369,-0.13269522,0.10518057
-0.07291385,0.00727106,0.4937357,0.53651445,0.41377739,-0.50108746,-0.34148889,-0.15584658
-0.3242724,-0.15502553,-0.38513271,-0.22138977,-0.14104631,0.03341577,-0.06887721,-0.07641913
-0.03024277,0.25743953,-0.00034837,0.38331113,-0.0563253,-0.9575441,0.18403091,-0.55832216
-0.13082298,0.15763066,-0.05265738,-0.34276635,-0.04898271,0.10311249,0.08576348,-0.36102879
0.22786097,0.16876434,-0.15404651,0.27042161,0.45027847,0.28122509,-0.596828,0.29933963
-0.15823735,0.51020496,-0.09297327,-0.29474965,0.46009573,0.01237406,-0.03782021,0.37238635
0.235511,0.14868884,0.24332318,0.01278316,-0.37658407,-0.10655043,-0.0561872,0.54845346
0.0887568,-0.09711956,-0.30474608,-0.1489574,0.44840565,0.40514604,-0.51512877,-0.16990163
-0.23720707,0.01574546,-0.10747667,-0.13511064,-0.5208583,-0.10662354,-0.25985566,0.63133865
-0.05099832,-0.07101289,-0.23166114,0.03078665,-0.24023518,0.07929921,-0.24689038,0.07363565
0.05014379,0.12303566,-0.37202366,0.35505944,-0.14728677,-0.12562649,-0.39317149,0.04483029
0.14501498,0.54907022,-0.14904434,-0.07203387,-0.2796609,0.06609972,-0.15414797,-0.05497431
0.21917328,-0.70427616,-0.00326314,0.37302927,-0.1046862,0.05317751,-0.25945619,0.15769502
0.35195268,-0.53536039,-0.07673648,0.25107359,0.19248398,-0.05033811,-0.04691831,-0.18669726
0.20223166,0.15724604,-0.57421834,0.4633812,-0.36170053,-0.34433251,0.08026218,0.36071653
-0.38546786,0.301811,0.20755334,0.05506671,0.08943476,0.04512836,0.02784151,0.23786064
0.17082298,0.03612831,0.39625462,0.40899511,-0.41252743,-0.24536156,0.18935946,0.15004952
-0.03393559,0.03646565,-0.03945885,-0.08685294,-0.07157563,-0.05177475,0.47139879,-0.26422965
0.20111062,0.23582989,-0.24196126,-0.09178169,0.25622926,0.27709711,-0.45001197,0.22553726
0.20945712,-0.22998374,0.00959433,-0.18888507,-0.24872396,-0.30668157,0.16591521,-0.37313697
-0.16102683,0.42383502,-0.16043187,-0.1394051,0.24479489,-0.49255809,-0.18291869,0.30681771
-0.39616634,-0.48644,0.11863837,-0.24712771,-0.16728205,-0.02263059,-0.04644692,-0.32713473
0.00337112,-0.35469924,-0.58546827,0.15430139,-0.02921207,-0.24321592,0.04731335,0.34459324
-0.07618301,0.53055216,-0.14711785,0.10662575,0.24566331,-0.26080623,-0.58110128,0.56337869
-0.05230712,0.43244465,-0.07866953,0.48620057,-0.46218629,-0.11241651,0.11083637,-0.34084034
-0.02271233,0.20188701,-0.50204562,-0.20267707,-0.3482634,-0.45871213,-0.21373083,0.09051604
-0.20931683,0.20547128,-0.23807955,0.3502957,0.15319306,0.30584232,-0.20172699,-0.26652641
-0.02505862,-0.20105511,-0.100677,-0.16248214,-0.08198545,-0.16023053,-0.11999289,-0.0417248
-0.05342284,-0.16235196,-0.09829784,-0.00250517,0.13774165,-0.26539526,-0.04409798,-0.21855868
0.67597095,-0.13501674,0.11521666,0.0158339,0.39558493,-0.09152851,-0.10155269,0.09408396
-0.02597449,-0.46501171,0.12245718,-0.05986387,-0.11040747,-0.29961979,-0.66007447,-0.25472349
-0.01460957,-0.02414047,-0.0981816,-0.33166277,-0.39877906,0.03905215,-0.21856504,-0.31795818
0.20404482,-0.4682341,-0.11434628,-0.00593163,0.2525546,0.06380085,0.14814775,-0.03720552
-0.08266175,-0.41574618,0.04627958,0.31271064,-0.14889571,-0.54434481,-0.42631662,0.04107349
0.30144547,0.42796847,0.12625359,0.07851962,-0.01571927,0.28789698,-0.18441541,0.28518444
0.00352903,0.19447083,0.15064024,0.28220152,0.09285291,0.20977197,0.53896956,-0.13825696
-0.02067746,-0.14940897,-0.10698014,-0.24750619,0.19047699,0.21063959,-0.265331,0.27304883
0.22999709,-0.25350611,0.08743898,-0.09515061,-0.08196947,0.0433196,-0.30412776,0.49780227
0.56253336,-0.00601679,-0.22419936,-0.46887855,0.29066898,-0.35440393,-0.0288039,0.61644732
-0.09171467,0.01141727,-0.09580985,0.62861312,-0.32770656,0.20945153,-0.3015207,0.28280482
0.03819445,0.32108484,-0.32163932,-0.11599153,0.30160341,0.07187926,-0.45951274,-0.04883973
0.40034133,-0.13604636,-0.04344105,0.20290633,0.45698293,-0.17958523,-0.41522247,0.26004529
0.09020011,0.04776063,-0.23294248,-0.16438642,-0.02036778,0.20213315,0.41497557,-0.00723731
0.04940612,-0.20383672,0.15269485,0.32661918,-0.27943866,0.09833474,-0.03995912,-0.11410733
0.69137791,-0.02454364,-0.28166092,-0.23235133,0.01335546,0.37623915,-0.37445467,-0.44343069
0.08329091,-0.49579828,0.05103909,-0.05341373,0.01014737,0.16876731,-0.32822592,-0.33068397
-0.18426661,-0.15243102,-0.40868205,0.15950612,0.15867094,0.40637909,-0.41259126,-0.22659876
0.14511318,0.22932254,-0.39268494,0.42252983,-0.09699679,-0.41797117,0.05107589,0.0736418
0.19604275,0.03250654,-0.18937794,-0.1660255,-0.05222997,-0.34078245,0.45788001,0.26062606
0.31306379,0.21289772,-0.07767821,-0.1490106,-0.42735924,-0.32118793,-0.25260391,0.11002755
0.27850511,-0.23686095,-0.08336149,-0.26667915,-0.05260182,-0.18308058,0.1678166,-0.30475203
-0.13893103,0.39203601,-0.15613188,0.02504752,-0.08224108,0.48895765,-0.25869971,0.27232588
-0.15105674,0.01767208,-0.09188989,-0.28674749,0.1063297,-0.2362043,0.70833765,0.46797888
-0.00306819,-0.62336097,-0.15165282,0.22171148,-0.18586154,-0.03808572,-0.51881633,-0.33894916
0.15375531,0.35628739,-0.3538473,0.23024652,0.87578384,-0.41077542,0.31780286,0.5556697
0.27045031,0.22351487,-0.17184187,0.15269531,-0.03016679,0.12268997,-0.11518152,-0.11163406
-0.09331326,0.17602686,-0.17764411,-0.41734028,0.29612066,0.03937493,-0.2212558,-0.30941967
0.11137351,0.14961006,-0.10471815,-0.42951385,-0.02397405,-0.45986807,0.61963254,0.10528424
-0.33463512,-0.49007743,-0.088873,0.58327101,-0.32725222,0.14437312,0.02027777,0.07773955
0.60351253,-0.16804428,-0.16595287,-0.76255581,-0.11712948,0.21012838,-0.05383538,0.30477602
-0.26685967,0.12096053,-0.36955683,0.2527886,-0.66221899,-0.14162662,0.11241142,-0.24273583
0.35337011,0.19463922,-0.3156125,0.01024407,0.18518191,-0.40394487,0.02249652,-0.48725732
0.36296967,-0.29370254,-0.07308563,-0.07062127,-0.05285915,-0.16224615,-0.53767257,-0.05654759
0.01613853,-0.98835357,0.042594,0.22583707,-0.38210993,0.01493824,-0.10303306,-0.12307449
0.27417247,0.07397827,0.06553679,-0.27885696,0.14294365,0.02959334,0.12223509,0.24873533
0.0951087,0.52062766,-0.12313849,0.19415267,0.38488598,-0.57290791,-0.52630444,-0.39007767
0.08551733,0.14026506,-0.0284882,0.04849764,-0.1158201,-0.04267365,0.35471371,0.12413941
0.08856783,-0.22223184,0.0272239,0.26848538,-0.22658028,-0.09202856,0.13419005,0.12037448
0.6227425,0.19097418,-0.12410865,0.34188999,-0.50871826,-0.07022841,-0.56012031,0.10109227
-0.14301862,0.37704745,-0.38563303,-0.35361329,0.40766582,-0.11875359,0.05041121,-0.0343187
0.05464762,0.35191753,0.13589461,0.55457263,0.23381032,-0.07129294,-0.19998166,0.07589327
-0.27444215,-0.43217009,0.08560845,0.23523723,0.04271944,-0.35328796,-0.28440399,0.24139049
-0.42038072,-0.35726402,-0.07394894,0.04098729,0.42505884,0.07131979,-0.36494056,0.78451112
0.14581639,0.07858402,0.57895688,0.36506717,0.00015235,-0.5911357,0.0506911,-0.08229773
-0.0473863,-0.2747298,-0.06641017,0.20719965,0.2094361,-0.41708874,-0.02520577,-0.05706418
0.39348563,-0.21337714,0.08586878,0.25851078,0.10660989,-0.07670215,-0.12832671,-0.54069246
0.44885696,0.0384459,-0.05154628,0.38784791,-0.59983758,-0.1585187,-0.31116246,-0.5160063
0.22430582,-0.58848709,-0.0812174,-0.1821395,0.10017424,-0.59188411,-0.13753503,-0.09717595
0.27708958,0.27019915,0.47193429,0.24899952,0.0673653,0.17351946,-0.44951756,0.48842204
0.27496802,0.0209645,-0.15091399,0.05848718,-0.04615161,0.111122,0.23790752,-0.27246234
-0.22634582,-0.1809026,-0.24541994,0.3736581,0.03311213,-0.29705934,-0.50321642,-0.2471236
-0.33822132,-0.12598572,-0.09858568,-0.087485,-0.01401682,0.25648973,0.17720335,-0.32080922
-0.19934223,-0.02801565,-0.29188354,0.47661694,0.22314597,0.02668047,0.7495115,0.29242822
0.37661529,-0.50184443,-0.05708912,0.26887883,-0.03410092,0.21385036,-0.26336673,-0.20387747
-0.12745513,-0.00653513,-0.51906122,-0.09135663,-0.17770234,0.20700543,-0.17402347,0.15428001
-0.2676353,0.15837741,0.01673825,0.45334149,-0.09729576,-0.14378704,-0.21929025,-0.24320632
0.10468797,0.1256583,0.46103723,-0.1313881,-0.22570408,0.3000957,0.28554565,-0.3821859
0.43165196,-0.07766727,0.01120178,0.00855283,0.44470605,-0.20423978,-0.29853025,0.12706106
0.14900791,0.22844078,0.01700199,-0.02271592,0.18031981,-0.2247547,-0.28397633,-0.45046219
-0.44423414,0.27122936,-0.11871425,-0.04970847,0.21621894,0.02751634,-0.09107969,0.13551676
-0.11814152,0.06732746,-0.19401261,-0.12395305,0.72640015,0.11351631,-0.13738424,-0.22718617
0.18373352,-0.17610101,0.21399488,-0.10514312,0.05220832,0.31147131,-0.19916131,0.156036
-0.15409559,0.68311307,-0.07835793,-0.01875372,-0.22832537,-0.41943697,-0.15502345,0.07790054
0.20872995,-0.11921851,0.13940013,-0.27749234,0.61509084,-0.39112927,-0.0990201,-0.29379185
-0.13288045,-0.08654444,-0.17058548,0.74774177,0.44701975,-0.24902606,-0.35976655,0.2699305
0.41449148,0.20237748,-0.00739493,0.3616403,-0.12821395,0.27927698,0.06664144,-0.19035468
0.43446957,0.51131221,-0.17023617,0.0079264,0.61860914,-0.14133126,-0.17037063,0.55132009
0.12480457,0.38897439,-0.17060193,-0.18473379,0.02557123,-0.83009611,0.13027883,-0.14541208
-0.06296109,-0.07334288,-0.01840761,0.15063539,0.87735854,0.15643708,-0.03821023,-0.04325826
-0.21819085,0.29873426,-0.06096032,-0.33367217,-0.40772587,0.13776281,-0.4057742,0.01388713
0.26880022,-0.00477287,0.16913408,0.017081,-0.2068594,-0.40336899,0.35996668,-0.11269361
0.09676799,-0.03391875,-0.08330357,0.20861068,0.42498227,-0.51807238,-0.03194058,0.42389989
0.31470036,0.15005799,-0.10092766,0.35602125,-0.20774991,-0.26582972,0.3813447,-0.31332137
-0.38379501,-0.16256021,-0.3735386,-0.03941783,-0.14031789,0.00324565,0.12020589,0.44186207
-0.13131759,0.31625519,0.12734538,-0.10449787,0.31939007,0.47873549,0.13731725,-0.42649683
-0.2186882,-0.06679409,-0.30195501,-0.2544864,0.25241029,-0.01689044,0.12190009,-0.09549515
-0.29315176,-0.19313213,-0.06902158,-0.03952732,0.21656293,0.00664296,-0.28765111,-0.18919029
0.48174977,0.09935013,-0.04014794,0.00258447,-0.34673517,-0.00958847,-0.18533136,0.13640804
-0.21609701,-0.91612426,-0.18668787,-0.20088303,-0.17022644,0.21352985,0.1274987,0.18789541
0.03183045,0.05076315,0.16561373,-0.04498495,0.00388628,-0.16382403,0.10434938,-0.13289442
0.15069077,-0.35648897,0.1495118,-0.03753132,0.04977208,-0.19092262,0.01608101,0.40350522
0.26355982,0.1741476,-0.14544095,-0.00477279,-0.52488354,0.03914074,0.14495764,0.00920193
0.06810322,-0.0610711,-0.3426808,0.17043881,-0.01501052,-0.32963393,0.67110083,-0.45841109
-0.14501307,-0.05741671,-0.05909498,-0.49315004,0.10614125,0.27585423,-0.31810201,0.40596333
-0.45047245,-0.11271939,-0.17836831,0.20153439,0.16331629,-0.27806473,-0.17793764,-0.29463078
0.24030949,-0.28312164,0.16626449,-0.14265351,0.3603618,-0.20434449,0.0074314,0.25434507
-0.37356689,0.2362336,-0.24988631,-0.12250577,0.31960008,-0.46702477,-0.72501743,0.06612342
0.1650826,-0.30068857,0.01225286,0.39241955,0.07870191,-0.09164659,-0.20443117,0.62042515
-0.04687874,0.09196162,-0.01983993,-0.01199067,0.36068802,-0.07510438,-0.00357457,0.31603324
0.41605431,0.06486196,-0.00493616,-0.34496311,-0.07813854,-0.09354638,-0.04252258,0.43159173
-0.10448337,0.02208109,-0.20741333,0.05434626,-0.30435396,0.07707296,-0.13544282,-0.15629226
-0.15849071,0.48142833,-0.26544624,0.61389468,-0.22757049,-0.01414641,0.13535262,-0.09428391
-0.19464107,-0.30819375,-0.38923996,-0.51981305,-0.42917571,0.01848431,0.21273827,-0.33265116
0.2549369,-0.00086906,-0.19838925,0.22196833,0.76897423,0.03248035,0.29526307,0.56139252
0.20082482,-0.28312709,-0.26356485,0.51698678,0.15128262,-0.30981194,-0.10102431,-0.10976476
0.02749932,-0.36732749,-0.17216172,0.17281413,0.31800101,-0.29963681,0.01167543,-0.22688344
0.21117623,0.03057115,-0.19467415,0.54773526,-0.38364678,-0.58882607,-0.19840243,0.34553728
0.0008453,0.06954212,0.17625204,0.40210647,0.48713355,0.04659022,0.10431433,0.31192792
-0.49907451,-0.06078327,0.08922071,-0.4234596,-0.2308529,0.26055439,-0.05194146,0.19329109
-0.06529659,0.10558459,-0.23960535,0.05076617,0.22035926,-0.39050586,-0.24627188,0.1273163
-0.26404914,0.27095472,-0.005765,-0.28282361,-0.43947389,0.18852724,-0.20170219,0.03283262
0.13431007,-0.43293555,-0.74697529,0.0926683,0.17695235,-0.01597092,-0.00382733,0.0986354
0.01982762,-0.7856299,-0.10772135,-0.26953878,0.0246106,-0.02931248,-0.15355311,0.02039284
-0.05257545,-0.17820385,-0.12313371,-0.07223853,0.14836279,0.46214055,-0.38118237,0.84094745
-0.38749674,0.28810021,-0.11204244,0.23132985,0.16278306,-0.38176786,0.05318248,-0.03039367
0.08662902,-0.1803124,-0.14975701,-0.17020761,-0.2269931,0.06085223,-0.09532194,0.23851722
-0.30366237,0.38931016,-0.45322177,-0.14202264,-0.37939303,0.26397694,-0.81390476,0.60762614
0.07102667,-0.23442316,-0.2774393,0.0547897,-0.24123674,-0.31151307,-0.290361,0.21325775
0.02361489,0.0160476,0.00872983,-0.54340536,-0.43898146,0.0790365,-0.3725686,-0.11471028
-0.13679802,0.22960459,0.12922944,0.54191455,0.17228874,-0.44113356,-0.4681026,0.17787168
0.18355394,-0.2044418,-0.04472225,0.24944631,0.1578185,0.22648576,-0.29897559,0.22564828
-0.06591385,-0.10228831,-0.07598789,-0.12154547,0.37902081,0.33278751,-0.26496167,-0.01230595
-0.29190006,-0.43717127,0.00453011,-0.59900697,-0.32199325,-0.09610906,-0.02070589,0.04024827
-0.47773898,0.05983799,0.31370327,0.07965142,0.23575155,-0.71463662,-0.19235601,0.00372995
-0.15017734,-0.22971903,0.42770345,-0.36048864,-0.11111082,-0.39669859,0.28596682,-0.00901252
-0.30922409,-0.67654082,0.32689821,0.04848516,0.5358929,-0.19559143,0.26877689,0.12674938
-0.08975405,0.44955993,-0.28516233,-0.25855582,-0.13796288,0.20563232,-0.41438592,0.26405331
